huc12,Datetime,Developed_pct,Developed_pct_netchange,Cropland_pct,Cropland_pct_netchange,Grass or Shrub_pct,Grass or Shrub_pct_netchange,Tree Cover_pct,Tree Cover_pct_netchange,Water_pct,Water_pct_netchange,Wetland_pct,Wetland_pct_netchange,Ice or Snow_pct,Ice or Snow_pct_netchange,Barren_pct,Barren_pct_netchange
110500020801,1996,53.68140360412386,,6.8787472187781304,,26.084039607996328,,1.796117329347623,,10.59242148886662,,0.0,,0.0,,0.05265213920546223,
110500020801,1997,54.245291030453316,0.5638874263294582,6.720790801161744,-0.15795641761638635,25.50911221699475,-0.5749273910015766,1.8122526623299422,0.016135332982319284,10.561849279005383,-0.0305722098612371,0.0,0.0,0.0,0.0,0.06029519167077127,0.007643052465309039
110500020801,1998,54.92212578765901,0.6768347572056967,6.744569186609373,0.02377838544762856,24.949470930923788,-0.5596412860709634,1.8334833636224672,0.021230701292525023,10.598366085228527,0.036516806223144016,0.0,0.0,0.0,0.0,0.06454133192927629,0.004246140258505018
110500020801,1999,55.53102230072864,0.6088965130696238,6.704655468179426,-0.039913718429946954,24.507023115987568,-0.44244781493621943,1.8504679246564872,0.016984561034020018,10.609406049900642,0.011039964672114877,0.0,0.0,0.0,0.0,0.07303361244628633,0.008492280517010037
110500020801,2000,55.97347011566486,0.442447814936223,6.343733546206498,-0.3609219219729276,23.61363520559811,-0.8933879103894569,1.8691509417939094,0.018683017137422153,10.564396963160487,-0.04500908674015491,0.0,0.0,0.0,0.0,0.05859673556736926,-0.014436876878917065
110500020801,2001,56.98829763744756,1.0148275217826992,6.128029621074443,-0.21570392513205494,23.115138339249622,-0.4984968663484892,1.8920800991898363,0.022929157395926936,10.556753910695178,-0.0076430524653083864,0.0,0.0,0.0,0.0,0.0679382441360803,0.009341508568711035
110500020801,2002,57.79761197071862,0.8093143332710611,5.957334782682541,-0.1706948383919018,22.52747252747253,-0.587665811777093,1.9430337822918968,0.0509536831020605,10.54911085822987,-0.0076430524653083864,0.0,0.0,0.0,0.0,0.0662397880326783,-0.0016984561034019963
110500020801,2003,58.596735567369265,0.7991235966506451,5.737384717291982,-0.2199500653905595,21.739388895493995,-0.7880836319785338,1.9710583079980297,0.028024525706132897,10.535523209402653,-0.01358764882721708,0.0,0.0,0.0,0.0,0.07048592829118332,0.004246140258505018
110500020801,2004,59.53173565229206,0.9350000849227982,5.645668087708273,-0.09171662958370863,21.32751329041901,-0.4118756050749859,2.0169166227898843,0.04585831479185454,10.532975525247549,-0.0025476841551039797,0.0,0.0,0.0,0.0,0.06454133192927629,-0.0059445963619070286
110500020801,2005,60.065050868760295,0.5333152164682318,5.624437386415748,-0.021230701292525467,20.916486913395723,-0.4110263770232869,2.045790376547718,0.028873753757833853,10.520237104472036,-0.012738420775512793,0.0,0.0,0.0,0.0,0.06539055998097729,0.0008492280517009981
110500020801,2006,60.30198549518487,0.23693462642457774,5.2363401667883895,-0.3880972196273582,19.93223160147426,-0.9842553119214621,2.0228612191517907,-0.02292915739592738,10.489664894610799,-0.0305722098612371,0.0,0.0,0.0,0.0,0.0696367002394823,0.004246140258505018
110500020801,2007,61.244628632573,0.9426431373881243,5.31277069144148,0.07643052465309008,20.06810808974642,0.13587648827216015,2.060227253426635,0.037366034274844306,10.470981877473378,-0.018683017137421487,0.0,0.0,0.0,0.0,0.08407357711839937,0.014436876878917065
